speed,elapsedTime,elapsedDistance,lateralAcceleration,longitudinalAcceleration,gear,gearRatio,engineSpeed,torque,power,downForce,dragForce,tractionControl,throttlePosition,brakePosition,cornerRadius,sectorIndex,maximumCornerSpeed,loadSensitiveLatGrip,loadSensitiveLongGrip,yawangle,yawvelocity,yawacceleration,xposition,yposition,trackelevation,fz,
Speed (linear),Time,Length,Acceleration (linear),Acceleration (linear),Unitless,Unitless,Speed (angular),Torque,Power,Force,Force,Ratio,Ratio,Ratio,Length,Unitless,Speed (linear),Unitless,Unitless,Angle,Speed (angular),Acceleration (angular),Length,Length,Length,Force,
km/h,s,m,G,G,-,-,rpm,N.m,hp,N,N,%,%,%,m,-,km/h,-,-,deg,rpm,deg/s^2,m,m,m,N,
118.493207109903,64.4205629905613,1325.75,0,0.618664692825146,1,11.65,18038.1595024803,43.1841078379309,109.390781592137,2329.27638226387,770.918897203172,0,100,0,0,1,0,1.75,1.75,253.666259940787,-0.286505515597657,-3.94460055868224,-66.9653564970895,39.525990003579,0,4977.97638226387,
118.658554435544,64.428158362667,1326,0,0.616419844395563,1,11.65,18063.3302401619,43.1201827222704,109.381270921192,2335.7815371988,773.071903564616,0,100,0,0,1,0,1.75,1.75,253.666259940787,0.13576251679471,5.82194056215902,-66.8333128470755,39.3125757963185,0,4984.4815371988,
118.823072743428,64.4357431508374,1326.25,0,0.614185090539002,1,11.65,18088.3747769001,43.0565781140978,109.371359407418,2342.26307957616,775.217094895182,0,100,0,0,1,0,1.75,1.75,253.6271444354,-0.000845140868936736,-1.88608041999473,-66.7012691970615,39.0991615890579,0,4990.96307957616,
118.986768165425,64.443317437373,1326.5,0.241054527003603,0.611960365328783,1,11.65,18113.2940461463,42.9932916427641,109.361053419895,2348.72111571674,777.354506383792,0,68.4943433055761,0,461.963897245767,1,131.380595779309,1.75,1.75,253.658674360269,0.481282181311932,6.66574401139046,-66.5677628151962,38.8830536591869,0,4997.42111571674,
119.149646764946,64.4508813036237,1326.75,0.251535433459632,0.609745603512783,1,11.65,18138.0889709302,42.9303209640873,109.350359232178,2355.15575124453,779.484172988734,0,68.3616898880165,0,443.927794491535,1,131.380595779309,1.75,1.75,253.691405566541,0.661874874207473,2.5002587234807,-66.4341980320443,38.6671170468722,0,5003.85575124453,
119.311714538009,64.4584348300036,1327,0.262901459102167,0.607540740503362,1,11.65,18162.7604640228,42.8676637599399,109.33928302397,2361.56709109381,781.606129440031,0,68.2291924784076,0,425.891691737302,1,131.380595779309,1.75,1.75,253.725437161697,0.743670191008873,1.13398499118519,-66.3005703779106,38.4513544007282,0,5010.26709109381,
119.472977414288,64.4659780960063,1327.25,0.275270040705173,0.605345712367483,1,11.65,18187.309428095,42.8053177378442,109.327830882754,2367.95523951623,783.720410241779,0,68.0968515595978,0,407.855588983069,1,131.380595779309,1.75,1.75,253.76088103028,0.79490905367884,0.711325989230505,-66.1668750130936,38.2357685921117,0,5016.65523951623,
119.633441258136,64.473511180219,1327.5,0.288780349140461,0.603160455817021,1,11.65,18211.7367558745,42.7432806305758,109.316008805406,2374.32030008784,785.827049674461,0,67.9646676100585,0,389.819486228837,1,131.380595779309,1.75,1.75,253.797864123258,0.828001689396493,0.460031059096489,-66.0331066802185,38.0203627441375,0,5023.02030008784,
119.793111869591,64.4810341603367,1327.75,0.303598561244373,0.600984908199273,1,11.65,18236.0433302979,42.6815501957756,109.303822699757,2380.66237571584,787.926081797206,0,67.832641103907,0,371.783383474604,1,131.380595779309,1.75,1.75,253.83658940658,0.855240647032862,0.379165826408955,-65.8992596480401,37.8051402659327,0,5029.36237571584,
119.951994985361,64.4885471131764,1328,0.308631674410678,0.598819007487637,1,11.65,18260.2300246613,42.6201242155687,109.291278386134,2386.98156864545,790.01754045003,0,67.7007725109288,0,366.691165424285,1,131.380595779309,1.75,1.75,253.875845739211,0.871657291182819,0.228824403925486,-65.7652820014562,37.5900320968013,0,5035.68156864545,
120.110096279788,64.4960501146906,1328.25,0.312263494110164,0.596662692272487,1,11.65,18284.2977027669,42.5590004961911,109.278381598865,2393.27798046646,792.10145925604,0,67.5690622965997,0,363.38233084857,1,131.380595779309,1.75,1.75,253.915452003802,0.883187748681461,0.16093115313904,-65.6311655346846,37.3750294480394,0,5041.97798046646,
120.267421365796,64.5035432399804,1328.5,0.315959075403896,0.594515901752211,1,11.65,18308.2472190672,42.4981768676238,109.265137987754,2399.55171211988,794.177871623601,0,67.4375109221079,0,360.073496272855,1,131.380595779309,1.75,1.75,253.955414592505,0.893197112614589,0.139885308123824,-65.4969089895595,37.1601331850099,0,5048.25171211988,
120.423975795819,64.5110265633092,1328.75,0.31972020570293,0.592378575724426,1,11.65,18332.0794188063,42.4376511832343,109.25155311952,2405.80286390433,796.246810748479,0,67.3061188443755,0,356.76466169714,1,131.380595779309,1.75,1.75,253.995740074249,0.903339592814206,0.141931331327599,-65.3625110853724,36.9453441898341,0,5054.50286390433,
120.57976506271,64.518500158115,1329,0.323548739263554,0.590250654577364,1,11.65,18355.7951381585,42.3774213194244,109.237632479218,2412.03153548246,798.308309615944,0,67.1748865160804,0,353.455827121425,1,131.380595779309,1.75,1.75,254.03643520138,0.904493670500899,0.0161708971224924,-65.2279705182583,36.730663361872,0,5060.73153548246,
120.734794600635,64.5259640970233,1329.25,0.327446600346522,0.588132079281412,1,11.65,18379.3952043638,42.3174851752853,109.223381471618,2418.23782588719,800.362401002853,0,67.0438143856771,0,350.14699254571,1,131.380595779309,1.75,1.75,254.077578052241,0.903307865455964,-0.0166369547569566,-65.0932859605599,36.5160916182215,0,5066.93782588719,
120.889069785945,64.5334184518592,1329.5,0.322169331285363,0.586022791380823,1,11.65,18402.8804358617,42.2578406722596,109.208805422563,2424.42183352793,802.409117479692,0,66.9129028974184,0,356.79262353445,1,131.380595779309,1.75,1.75,254.117948308988,0.892448232228992,-0.152557552899361,-64.9584206221226,36.3015741172203,0,5073.12183352793,
121.042595938037,64.54086329366,1329.75,0.316953970544862,0.583922732985573,1,11.65,18426.2516424211,42.1984857538089,109.193909580303,2430.58365619663,804.448491412597,0,66.782152491376,0,363.585247068899,1,131.380595779309,1.75,1.75,254.15755756661,0.878617527955183,-0.194543820196913,-64.8233769449728,36.0871084589957,0,5079.28365619663,
121.195378320197,64.5482986926865,1330,0.31192707875648,0.581831846763378,1,11.65,18449.5096252691,42.139418385089,109.17869911679,2436.72339107385,806.480554965339,0,66.6515636034615,0,370.377870603349,1,131.380595779309,1.75,1.75,254.196433998464,0.864164509053956,-0.203555531409499,-64.6881578437249,35.8726930885761,0,5085.42339107385,
121.347422140423,64.5557247184349,1330.25,0.307078485408143,0.579750075931856,1,11.65,18472.6551772166,42.08063655263,109.163179128959,2442.84113473461,808.50534010129,0,66.521136665447,0,377.170494137798,1,131.380595779309,1.75,1.75,254.234604242693,0.850098182050125,-0.198359441398384,-64.5527661236404,35.6583265069027,0,5091.54113473461,
121.498732552234,64.5631414396485,1330.5,0.302398739612643,0.577677364250835,1,11.65,18495.6890827814,42.0221382640234,109.147354639977,2448.93698315432,810.522878585353,0,66.3908721049849,0,383.963117672248,1,131.380595779309,1.75,1.75,254.272093511794,0.841514154775942,-0.121201432305293,-64.4172044866295,35.4440072678491,0,5097.63698315432,
121.64931465547,64.5705489243283,1330.75,0.297879047561066,0.575613656014803,1,11.65,18518.6121183093,41.9639215476147,109.131230600468,2455.01103171444,812.533201985867,0,66.2607703456292,0,390.755741206698,1,131.380595779309,1.75,1.75,254.308958464344,0.834656299826567,-0.0969496289205643,-64.2814755368224,35.2297339754506,0,5103.71103171444,
121.799173497068,64.5779472397446,1331,0.299192061816345,0.573558896045498,1,11.65,18541.4250520929,41.9059844522018,109.114811889716,2461.06337520824,814.536341676486,0,66.1308318068546,0,390,1,131.380595779309,1.75,1.75,254.345890632632,0.833551758798516,-0.0156342707046552,-64.145608497699,35.0155476620224,0,5109.76337520824,
121.948314071829,64.5853364524475,1331.25,0.299925219422295,0.571513029684635,1,11.65,18564.1286444881,41.8483250467395,109.098103316838,2467.09410784635,816.532328838034,0,66.001056904077,0,390,1,131.380595779309,1.75,1.75,254.38282200484,0.833851602357004,0.00424937612190253,-64.0096004790159,34.8014443339432,0,5115.79410784635,
122.096741323167,64.5927166282773,1331.5,0.300655761174411,0.569476002786759,1,11.65,18586.7236480283,41.7909414200483,109.081109621944,2473.10332326228,818.521194460331,0,65.8714460486727,0,390,1,131.380595779309,1.75,1.75,254.419752581099,1.12348297152539,4.10967526434014,-63.8734515345491,34.5874240825023,0,5121.80332326229,
122.244460143848,64.6000878323754,1331.75,0.301383698386246,0.567447761712238,1,11.65,18609.2108075371,41.7338316805305,109.063835477262,2479.09111451792,820.502969343991,0,65.7419996479987,0,390,1,131.380595779309,1.75,1.75,254.45668236154,0.65281889618162,-6.68653669848224,-63.7371617181333,34.3734869989543,0,5127.79111451792,
122.391475376716,64.6074501291939,1332,0.302109042302508,0.565428253320371,1,11.65,18631.5908602375,41.6769939558893,109.046285488252,2485.0575741088,822.477684102205,0,65.6127181054112,0,390,1,131.380595779309,1.75,1.75,254.53189234621,0.785146541187722,1.88220047658534,-63.6007310836627,34.1596331745187,0,5133.7575741088,
122.537791815397,64.6148035825061,1332.25,0,0.563417424962634,1,11.65,18653.864535861,41.6204263928553,109.028464194691,2491.00279396952,824.445369162488,0,100,0,0,1,0,1.75,1.75,254.531891138792,0.261706391648938,-7.45425610960087,-63.4654089036918,33.9481296620784,0,5139.70279396952,
122.683414205,64.6221482554162,1332.5,0,0.561415224476031,1,11.65,18676.0325567532,41.5641271569163,109.010376071738,2496.92686547884,826.406054768412,0,100,0,0,1,0,1.75,1.75,254.53189234621,0.0872445968685373,-2.48746222615577,-63.3300867237209,33.7366261496382,0,5145.62686547885,
122.828347242802,64.6294842103684,1332.75,0,0.559421600176579,1,11.65,18698.0956379779,41.508094432053,108.992025530981,2502.82987946495,828.359770981307,0,100,0,0,1,0,1.75,1.75,254.53189234621,0.0290724945078795,-0.8303988170087,-63.1947645437501,33.525122637198,0,5151.52987946495,
122.972595578918,64.6368115091574,1333,0,0.557436500852897,1,11.65,18720.05448742,41.4523264204789,108.973416921466,2508.71192621045,830.306547681945,0,100,0,0,1,0,1.75,1.75,254.53189234621,0.00969979711614843,-0.276869305497792,-63.0594423637792,33.3136191247577,0,5157.41192621045,
122.229035218497,64.6442335507975,1333.25,0,-3.69529861676675,1,11.65,18606.8626791456,41.7397951282811,109.065656123747,2478.46552571382,820.29591867597,0,0,100,0,1,0,1.75,1.75,254.531891138792,0.00322422792374983,-0.0913656986805648,-62.9241201838083,33.1021156123175,0,5127.16552571382,
121.260435286647,64.6517153356693,1333.5,0,-3.66459422041592,1,11.65,18459.4132135522,42.11426663807,109.172105149693,2439.34013078726,807.346615390582,0,0,100,0,1,0,1.75,1.75,254.53189234621,0.00107488692490389,-0.0300835251114192,-62.7887980038374,32.8906120998773,0,5088.04013078726,
120.292151595697,64.6592578172102,1333.75,0,-3.63414399847217,1,11.65,18312.0118891471,42.4886158856086,109.263018988485,2400.53863885248,794.504514041009,0,0,100,0,1,0,1.75,1.75,254.53189234621,0.000367044846618801,-0.00982767391600343,-62.6534758238666,32.679108587437,0,5049.23863885248,
119.324123648174,64.6668619758369,1334,0,-3.60394583176435,1,11.65,18164.6494964315,42.8628662598928,109.338417052996,2362.05834998236,781.768721034352,0,0,100,0,1,0,1.75,1.75,254.531891138792,0.000113526952338264,-0.0034912911619667,-62.5181536438957,32.4676050749968,0,5010.75834998237,
118.356289523292,64.6745288200514,1334.25,0,-3.57399761829453,1,11.65,18017.3166092358,43.2370417001882,109.398314956833,2323.89658615643,769.138350028134,0,0,100,0,1,0,1.75,1.75,254.53189234621,4.65915224302603E-05,-0.000914256457112012,-62.3828314639248,32.2561015625566,0,4972.59658615643,
117.388585814187,64.6822593876069,1334.5,0,-3.54429727307629,1,11.65,17870.0035751665,43.6111667202928,109.442724405128,2286.05069105618,756.612521862566,0,0,100,0,1,0,1.75,1.75,254.53189234621,1.55305074767534E-05,-0.000420758483300515,-62.2475092839539,32.0445980501163,0,4934.75069105618,
116.420947561745,64.6900547467365,1334.75,0,-3.51484272797322,1,11.65,17722.7005055308,43.9852664341237,109.471653078811,2248.51802986077,744.190364492925,0,0,100,0,1,0,1.75,1.75,254.53189234621,5.17683582558447E-06,-0.000139087108351877,-62.1121871039831,31.8330945376761,0,4897.21802986077,
115.453308184758,64.6979159974498,1335,0,-3.48563193153746,1,11.65,17575.3972647063,44.3593665827159,109.485104511918,2211.29598904287,731.871012921991,0,0,100,0,1,0,1.75,1.75,254.53189234621,-6.66294062271384E-06,-0.000157717713827915,-61.9768649240122,31.6215910252359,0,4859.99598904287,
114.485599406192,64.7058442729017,1335.25,0,-3.45666284884826,1,11.65,17428.0834589155,44.7334935627307,109.48307796146,2174.38197616472,719.653609132531,0,0,100,0,1,0,1.75,1.75,254.53189234621,6.09539969142443E-06,0.000168517136107626,-61.8415427440413,31.4100875127956,0,4823.08197616472,
113.517751175272,64.713840740838,1335.5,0,-3.42793346135043,1,11.65,17280.7484243652,45.1076744565768,109.465568269365,2137.77341967401,707.537302019767,0,0,100,0,1,0,1.75,1.75,254.531891138792,-6.35675266743385E-06,-0.000163070290048185,-61.7062205640704,31.1985840003554,0,4786.47341967401,
112.549691585108,64.7219066051238,1335.75,0,-3.3994417666925,1,11.65,17133.3812147066,45.4819370642583,109.432565715928,2101.46776869977,695.521247323801,0,0,100,0,1,0,1.75,1.75,254.53189234621,6.19746234318442E-06,0.000162992368213335,-61.5708983840996,30.9870804879152,0,4750.16776869977,
111.581346785534,64.7300431073604,1336,0,-3.37118577856461,1,11.65,16985.9705877673,45.8563099370709,109.384055864171,2065.46249284787,683.604607561943,0,0,100,0,1,0,1.75,1.75,254.53189234621,2.06582078106147E-06,-5.31757357213797E-05,-61.4355762041287,30.7755769754749,0,4714.16249284787,
110.612640890826,64.7382515285965,1336.25,0,-3.34316352653588,1,11.65,16838.5049915029,46.2308224132798,109.320019394489,2029.75508199614,671.786551960899,0,0,100,0,1,0,1.75,1.75,254.53189234621,8.71596804129722E-06,8.48399189769689E-05,-61.3002540241578,30.5640734630347,0,4678.45508199614,
109.643495881921,64.7465331911417,1336.5,0,-3.31537305589116,1,11.65,16690.972549112,46.6055046559222,109.240431928854,1994.34304608886,660.066256388748,0,0,100,0,1,0,1.75,1.75,254.53189234621,2.90532268043241E-06,-7.3474300112524E-05,-61.1649318441869,30.3525699505945,0,4643.04304608886,
108.673831502737,64.7548894604884,1336.75,0,-3.28781242746706,1,11.65,16543.3610432526,46.980387692893,109.145263843836,1959.22391493045,648.442903286674,0,0,100,0,1,0,1.75,1.75,254.531893553629,1.11323281156472E-06,-2.24582531310101E-05,-61.0296096642161,30.1410664381542,0,4607.92391493045,
107.703565150143,64.7633217473517,1337,0,-3.26047971748694,1,11.65,16395.6578992931,47.3555034594812,109.034480071601,1924.39523797826,636.915681600368,0,0,100,0,1,0,1.75,1.75,254.531893553629,8.18115749574541E-06,8.77758731569316E-05,-60.8942874842452,29.929562925714,0,4573.09523797826,
106.732611757113,64.7718315098346,1337.25,0,-3.2333730173949,1,11.65,16247.8501675242,47.7308848435456,108.908039887991,1889.85458413406,625.483786711036,0,0,100,0,1,0,1.75,1.75,254.53189234621,-5.15551669760767E-06,-0.000164118946732804,-60.7589653042743,29.7180594132738,0,4538.55458413406,
105.76088366853,64.78042025573,1337.5,0,-3.20649043368833,1,11.65,16099.9245042526,48.1065657335298,108.765896686694,1855.59954153423,614.14642036594,0,0,100,0,1,0,1.75,1.75,254.531893553629,6.09157432602128E-06,0.000137132083326416,-60.6236431243034,29.5065559008335,0,4504.29954153423,
104.788290509071,64.7890895449687,1337.75,0,-3.17983008774903,1,11.65,15951.86715169,48.4825810695389,108.607997738437,1821.62771733819,602.902790608385,0,0,100,0,1,0,1.75,1.75,254.531893553629,2.03052477534043E-06,-4.90550150960128E-05,-60.4883209443326,29.2950523883933,0,4470.32771733819,
103.814739042553,64.7978409922253,1338,0,-3.15339011567239,1,11.65,15803.6639165406,48.8589668977186,108.434283934021,1787.93673751489,591.752111707057,0,0,100,0,1,0,1.75,1.75,254.531893553629,6.76841591780142E-07,-1.61981632678856E-05,-60.3529987643617,29.0835488759531,0,4436.63673751489,
102.840133022051,64.806676269695,1338.25,0,-3.12716866809471,1,11.65,15655.3001471846,49.2357604282011,108.244689509914,1754.5242466271,580.69360408462,0,0,100,0,1,0,1.75,1.75,254.531893553629,-0.304304467770168,-3.60676394539836,-60.2176765843908,28.8720453635129,0,4403.2242466271,
101.864373030038,64.8155971100554,1338.5,0,-3.101163910018,1,11.65,15506.7607093437,49.6130000969081,108.039141755003,1721.38790761303,569.726494245448,0,0,100,0,1,0,1.75,1.75,254.531893553629,0.369535190203181,7.91005343918537,-60.0823544044199,28.6605418510726,0,4370.08790761303,
100.887356307735,64.8246053096273,1338.75,0,-3.07537402063225,1,11.65,15358.0299601022,49.9907256315269,107.817560696945,1688.52540156505,558.850014702379,0,0,100,0,1,0,1.75,1.75,254.482551280272,0.330646087136153,-0.452083384416584,-59.9470322244491,28.4490383386324,0,4337.22540156505,
99.9089765727549,64.83370152133,1339,0.441340976780712,-3.00922331557297,1,11.65,15209.0917201473,50.3689781220108,107.579858766427,1655.93442750498,548.063403902358,0,0,98.5506303312278,177.893778508563,1,131.380595779309,1.75,1.75,254.559664053227,1.14256358864674,9.34716612969424,-59.8112607025196,28.2364294253426,0,4304.63442750498,
98.9422882206705,64.8428873482476,1339.25,0.478891859197016,-2.97547069102893,1,11.65,15061.9332533508,50.7427105937951,107.329457027691,1624.04483584561,537.508929121479,0,0,98.2258202972981,160.787557017127,1,131.380595779309,1.75,1.75,254.644282998924,1.51549451294274,4.25146646230234,-59.6752582147357,28.024089393394,0,4272.74483584561,
97.9770257016807,64.8521643270894,1339.5,0.525501715054331,-2.93836303468236,1,11.65,14914.9918403873,51.2598678756937,107.365574753608,1592.51164844636,527.072413197377,0,0,97.7645688449007,143.68133552569,1,131.380595779309,1.75,1.75,254.738025087479,1.80387214260541,3.2552445440769,-59.538996855736,27.8120353926645,0,4241.21164844636,
97.0143422064838,64.8615338379927,1339.75,0.584856809068411,-2.89549507939181,1,11.65,14768.4430308791,51.8802578359451,107.597303753562,1561.37061457334,516.765688038457,0,0,97.0751329033453,126.575114034254,1,131.380595779309,1.75,1.75,254.843072453265,2.00855524134471,2.28767159762298,-59.4024427234985,27.6002883294428,0,4210.07061457334,
96.0562412796162,64.8709975381315,1340,0.662958653257281,-2.86044373902371,1,11.65,14622.5918233725,52.4976946143899,107.802576379821,1530.68311635461,506.60906924266,0,0,96.650274862483,109.468892542817,1,131.380595779309,1.75,1.75,254.968673958922,2.25312843179563,2.70630347931413,-59.2655538308443,27.3888741954974,0,4179.38311635461,
95.100223675612,64.8805569869775,1340.25,0.703570266386491,-2.82148172468821,1,11.65,14477.0577590255,53.1137888201252,107.982192282222,1500.36592291253,496.575009947408,0,0,96.0638677277446,101.107085219699,1,131.380595779309,1.75,1.75,255.103645200388,2.4558036740673,2.22022232469299,-59.1282219078526,27.1777915365312,0,4149.06592291253,
94.147687225992,64.8902136044206,1340.5,0.756044988774465,-2.77788349368709,1,11.65,14332.0536290062,53.727639637207,108.136108595009,1470.46071595792,486.677305517989,0,0,95.2843027619256,92.2141704393979,1,131.380595779309,1.75,1.75,255.250745001213,2.67544653672304,2.38188443588804,-58.9904144594288,26.9670656047678,0,4119.16071595792,
93.2003370021976,64.8999685576665,1340.75,0.819983569660314,-2.72713889769673,1,11.65,14187.8389954562,54.3381482525686,108.264390819956,1441.01692034946,476.932314063652,0,0,94.2119458181281,83.3212556590969,1,131.380595779309,1.75,1.75,255.41235093017,3.00165353645364,3.50184324505551,-58.8520868917026,26.7567252494756,0,4089.71692034946,
92.2608214831888,64.9098225592582,1341,0.899543743908685,-2.66481938865566,1,11.65,14044.817034955,54.9436078853571,108.367189668941,1412.11071780949,467.36524939321,0,0,92.6712672094721,74.4283408787959,1,131.380595779309,1.75,1.75,255.591596785308,3.21090717817403,2.22376563621865,-58.7131859437792,26.5468051275779,0,4060.81071780949,
91.3334538892789,64.9197774144836,1341.25,1.00117414672253,-2.63196449732794,1,11.65,13903.6443467952,55.5412389319002,108.444807945251,1383.86548452478,458.016945232788,0,0,92.2128426830941,65.5354260984949,1,131.380595779309,1.75,1.75,255.804735547487,3.5480609364484,3.54667729511001,-58.573646952341,26.3373475876504,0,4032.56548452478,
90.4081455348829,64.9298341216508,1341.5,1.02365214480294,-2.57806437107011,1,11.65,13762.7851355994,56.1375429259627,108.498636554658,1355.96736414183,448.783524775075,0,0,90.9311075424429,62.8042035385029,1,131.380595779309,1.75,1.75,256.021922700086,3.77579302533064,2.37135756109655,-58.4333222393907,26.1283993909224,0,4004.66736414183,
89.4925133086064,64.9399932388907,1341.75,1.09348677344534,-2.51446692004451,1,11.65,13623.3989163719,56.7276112540257,108.528679959139,1328.64061699716,439.739211299295,0,0,89.2414400292125,57.6084070770058,1,131.380595779309,1.75,1.75,256.257503690865,4.05137301912536,2.8406670367914,-58.2922077900761,25.9199865319048,0,3977.34061699716,
88.5903744148342,64.9502546129342,1342,1.17777755438726,-2.43610613532586,1,11.65,13486.0667801579,57.3089839639984,108.535688496038,1301.98862273087,430.918220289176,0,0,86.9367554038653,52.4126106155087,1,131.380595779309,1.75,1.75,256.514855460834,4.51260625599531,4.70699454215631,-58.1502373973141,25.7121553333254,0,3950.68862273087,
87.7075522419609,64.9606161836712,1342.25,1.28145479946293,-2.31775581897667,1,11.65,13351.6752183543,57.8779082423002,108.520837629482,1276.16872296234,422.37262698517,0,0,83.0160585428686,47.2168141540116,1,131.380595779309,1.75,1.75,256.795455458607,4.87767402745764,3.68957647444369,-58.0073329110528,25.5049609698726,0,3924.86872296234,
86.8594176348143,64.9710776850681,1342.5,1.43670597271162,-2.24572268214038,1,11.65,13222.5641267025,58.4244785302929,108.486344950894,1251.60687872777,414.243411399263,0,0,80.8345795108978,41.3039817658064,1,131.380595779309,1.75,1.75,257.128539355421,5.37885433626516,5.0168209340157,-57.8634141780354,25.2984671513091,0,3900.30687872777,
86.029716563258,64.9816380890413,1342.75,1.50780813068883,-2.16034705322272,1,11.65,13096.2591626193,58.9591695449115,108.433423399535,1227.80980997813,406.367312995127,0,0,78.0789584864594,38.6079635316128,1,131.380595779309,1.75,1.75,257.483808864409,5.77993636508644,3.97723533566882,-57.7182794030956,25.0927879002155,0,3876.50980997813,
85.2240124796246,64.9922952409671,1343,1.59078327185962,-2.05565362638286,1,11.65,12973.6072475699,59.4783959852874,108.363879591412,1204.91960315613,398.791358018579,0,0,74.4997720587706,35.9119452974192,1,126.468341776583,1.75,1.75,257.864421789866,6.28689951338809,4.98154264051309,-57.5718520101306,24.88798444245,0,3853.61960315613,
84.4503302820036,65.0030452516177,1343.25,1.68881593337018,-1.92147514108232,1,11.65,12855.830007631,59.9769863010289,108.280265413197,1183.14185885257,391.583593946478,0,0,69.6749020190704,33.2159270632256,1,117.297791257676,1.75,1.75,258.274255944,6.53167730709381,2.38446932276582,-57.4240449436954,24.6841272904338,0,3831.84185885257,
83.7208472863848,65.0138901410962,1343.5,1.80638363036019,-1.91241066655334,1,11.65,12744.7811893041,60.4470929652795,108.18632138675,1162.79015131857,384.847804218914,0,0,69.7909373301019,30.519908829032,1,108.699490582861,1.75,1.75,258.738094620164,6.99301311878436,4.45472250535846,-57.2747583542654,24.4812984513519,0,3811.49015131858,
82.9883976025007,65.0248267732238,1343.75,1.79395550558723,-1.8023948544594,1,11.65,12633.2807535602,60.9191114765952,108.077243345334,1142.53331610703,378.143414314382,0,0,65.8298415238592,30.1959767155831,1,107.698952831933,1.75,1.75,259.194422586555,7.22819720756982,2.25191996021105,-57.123795054759,24.2796318744449,0,3791.23331610703,
82.2922440380703,65.0358502027448,1344,1.87606779240665,-1.6644111658889,1,11.65,12527.3056572682,61.3677393842311,107.959869319957,1123.44528402851,371.825862326221,0,0,60.6691393316475,28.3919534311661,1,102.237115020642,1.75,1.75,259.678504571335,7.62386072595826,3.75870201524523,-56.9711970930454,24.0791302518221,0,3772.14528402851,
81.6442830506703,65.0469526179687,1344.25,1.97193693411906,-1.48138460810329,1,11.65,12428.6668919991,61.785310157204,107.838622162816,1105.82314172521,365.99347480267,0,0,53.5972465687436,26.5879301467492,1,96.9400603869553,1.75,1.75,260.193931379938,8.07465311958876,4.25194591614163,-56.8168745022381,23.8798784428174,0,3754.52314172521,
81.0634426695165,65.0581266519498,1344.5,2.08548134948748,-1.31661967336889,1,11.65,12340.2458618297,62.1596258515878,107.720101753582,1090.14483735716,360.804437895985,0,0,47.1767217410981,24.7839068623322,1,91.7788434758672,1.75,1.75,260.752034054607,8.46303213204913,3.63977370637129,-56.6607264722217,23.681973189018,0,3738.84483735716,
80.5438753384141,65.0693705685733,1344.75,2.16997092925396,-1.26065165589253,1,11.65,12261.1523963113,62.4944548556154,107.606207480554,1076.21529097346,356.194186137787,0,0,45.134950705792,23.5145741873976,1,88.2138375067521,1.75,1.75,261.349938829262,8.81716819512154,3.29823166124438,-56.5026123419297,23.4855414000348,0,3724.91529097346,
80.0432829713331,65.0806821252649,1345,2.18825484628802,-1.19815407205001,1,11.65,12184.9474797311,62.8170556691382,107.489437174448,1062.87918151971,351.780343765387,0,0,42.8000138910729,23.0291483747953,1,86.8626744848872,1.75,1.75,261.960087231706,9.02346230195488,1.90982275377319,-56.342403707728,23.2907054360854,0,3711.57918151971,
79.564645657322,65.0920584302871,1345.25,2.20871980786409,-1.12713190897658,1,11.65,12112.0847695003,63.1255078091154,107.371331124767,1050.20572354695,347.58581866802,0,0,40.0867815684624,22.5437225621929,1,85.5174462927281,1.75,1.75,262.582996689074,9.19960826413373,1.62143701216206,-56.1800743737593,23.0975211158601,0,3698.90572354695,
79.1118028429725,65.103495103857,1345.5,2.23170393527124,-1.0339059872855,1,11.65,12043.1487425835,63.4173369897299,107.253778794002,1038.28523465987,343.64050319712,0,0,36.4263945804164,22.0582967495905,1,84.1776253543523,1.75,1.75,263.218636072618,9.35792982470329,1.4496693423728,-56.0155976555672,22.9060469239143,0,3686.98523465987,
78.6942107335153,65.1149874063862,1345.75,2.26190656151688,-0.938551505853753,1,11.65,11979.5789122017,63.7306949619089,107.214804445128,1027.35297476224,340.022261150622,0,0,32.6418212041236,21.5346044291939,1,82.7376376084893,1.75,1.75,263.870217285,9.53189200186222,1.58517203544826,-55.8489485331254,22.7163427544474,0,3676.05297476224,
78.3132881957194,65.1265288562221,1346,2.28954235209528,-0.818168845318482,1,11.65,11921.5912717079,64.1018158610696,107.317145174641,1017.43115851941,336.738444900042,0,0,27.7840434267026,21.0692088583878,1,81.4621666551286,1.75,1.75,264.535767030529,9.71429564543843,1.65501433180478,-55.6800921562407,22.5284784335327,0,3666.13115851941,
77.9798043396446,65.1381097417733,1346.25,2.32136091426182,-0.649257262275957,1,11.65,11870.8251971446,64.4267187382743,107.40177870656,1008.78449191266,333.876663990005,0,0,20.8703414156668,20.6038132875817,1,80.1901683397951,1.75,1.75,265.215904230788,10.0436543317612,2.97821447468563,-55.509002336811,22.3425200949978,0,3657.48449191266,
77.714264252176,65.1496995191126,1346.5,2.35885978131084,-0.145669340416945,1,11.65,11830.4021672606,64.6854261295323,107.46585610051,1001.9258792554,331.606673985238,0,0,0,20.1384177167756,1,78.9211576312622,1.75,1.75,265.911290017515,10.0068039068601,-0.332963037918021,-55.3356525306102,22.1585371399932,0,3650.6258792554,
